Genetic_ID,Master_ID,Data_source,Group_ID,political_entity,epoch
I4873,I4873,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4874,I4874,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4875,I4875,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4876,I4876,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4877,I4877,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4878,I4878,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4880,I4880,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4881,I4881,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4914,I4914,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4915,I4915,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4916,I4916,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4917,I4917,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5233,I5233,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5234,I5234,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5235,I5235,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5236,I5236,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5237,I5237,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5238,I5238,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5239,I5239,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5240,I5240,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5242,I5242,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5244,I5244,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5401,I5401,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5402,I5402,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5407,I5407,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5771,I5771,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5773,I5773,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4882,I4882,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5241,I5241,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I5772,I5772,1240K,Serbia_IronGates_Mesolithic,Serbia,Mesolithic
I4665,I4665,1240K,Serbia_IronGates_N,Serbia,Mesolithic
I4666,I4666,1240K,Serbia_IronGates_N,Serbia,Mesolithic
I5405,I5405,1240K,Serbia_IronGates_N,Serbia,Mesolithic
I16814,I16814,1240K,Serbia_LBA,Serbia,Early Iron Age (EIA)
LEPE52.SG,LEPE52,Shotgun,Serbia_LepenskiVir_EMN.SG,Serbia,Mesolithic
LEPE48.SG,LEPE48,Shotgun,Serbia_LepenskiVir_EN.SG,Serbia,Mesolithic
Vim2b_noUDG.SG,Vim2b,Shotgun,Serbia_Medieval_Gepidian.SG,Serbia,Early Middle Ages (EMA)
I16803,I16803,1240K,Serbia_Mokrin_EBA_Maros,Serbia,Chalcolithic (Copper Age) (C)
I23205,I23205,1240K,Serbia_Mokrin_EBA_Maros,Serbia,Chalcolithic (Copper Age) (C)
I23206,I23206,1240K,Serbia_Mokrin_EBA_Maros,Serbia,Chalcolithic (Copper Age) (C)
I23207,I23207,1240K,Serbia_Mokrin_EBA_Maros,Serbia,Chalcolithic (Copper Age) (C)
I23208,I23208,1240K,Serbia_Mokrin_EBA_Maros,Serbia,Chalcolithic (Copper Age) (C)
I23212,I23212,1240K,Serbia_Mokrin_EBA_Maros,Serbia,Chalcolithic (Copper Age) (C)
MOK18A.SG,MOK18A,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK16A.SG,MOK16A,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK10B.SG,MOK10B,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK23.SG,MOK23,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK14.SG,MOK14,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK12.SG,MOK12,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK13.SG,MOK13,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK15.SG,MOK15,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK19A.SG,MOK19A,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK20.SG,MOK20,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK21A.SG,MOK21A,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK22.SG,MOK22,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK24A.SG,MOK24A,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK25A.SG,MOK25A,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK26A.SG,MOK26A,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK27.SG,MOK27,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK28A.SG,MOK28A,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK29A.SG,MOK29A,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK30.SG,MOK30,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK32.SG,MOK32,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK33.SG,MOK33,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
MOK9B.SG,MOK9B,Shotgun,Serbia_Mokrin_EBA_Maros.SG,Serbia,Chalcolithic (Copper Age) (C)
R6764.SG,R6764,Shotgun,Serbia_Naissus_LateAntiquity.SG,Serbia,Classical Antiquity (CA)
R3918.SG,R3918,Shotgun,Serbia_Sirmium_LateRoman.SG,Serbia,High Middle Ages (HMA)
R3906.SG,R3906,Shotgun,Serbia_Sirmium_Ottoman.SG,Serbia,Early Modern Period (EMP)
R6737.SG,R6737,Shotgun,Serbia_Sirmium_Ottoman.SG,Serbia,Early Modern Period (EMP)
R9662.SG,R9662,Shotgun,Serbia_Sirmium_Ottoman.SG,Serbia,Early Modern Period (EMP)
R6730.SG,R6730,Shotgun,Serbia_Sirmium_Roman.SG,Serbia,Classical Antiquity (CA)
R6693.SG,R6693,Shotgun,Serbia_SvilosKrussevlje_Roman.SG,Serbia,Classical Antiquity (CA)
R6701.SG,R6701,Shotgun,Serbia_SvilosKrussevlje_Roman.SG,Serbia,Classical Antiquity (CA)
R3931.SG,R3931,Shotgun,Serbia_Viminacium_Roman_elite_1.SG,Serbia,Classical Antiquity (CA)
R9673.SG,R9673,Shotgun,Serbia_Viminacium_Roman_elite_1.SG,Serbia,Classical Antiquity (CA)
R9674.SG,R9674,Shotgun,Serbia_Viminacium_Roman_elite_1.SG,Serbia,Classical Antiquity (CA)
R6750.SG,R6750,Shotgun,Serbia_Viminacium_Roman_elite_2.SG,Serbia,Classical Antiquity (CA)
R6756.SG,R6756,Shotgun,Serbia_Viminacium_Roman_elite_3.SG,Serbia,Classical Antiquity (CA)
R9669.SG,R9669,Shotgun,Serbia_Viminacium_Roman_elite_3.SG,Serbia,Classical Antiquity (CA)
R6759.SG,R6759,Shotgun,Serbia_Viminacium_Roman.SG,Serbia,Classical Antiquity (CA)
VC3-2.SG,VC3-2,Shotgun,Serbia_VincaBelo_Starcevo_EN.SG,Serbia,Mesolithic
VLASA32.SG,VLASA32,Shotgun,Serbia_Vlasac_LateMesolithic.SG,Serbia,Mesolithic
VLASA7.SG,VLASA7,Shotgun,Serbia_Vlasac_LateMesolithic.SG,Serbia,Mesolithic
R2200.SG,R2200,Shotgun,Slovakia_BytcaHrabove_Puchov_LaTene_Roman.SG,Slovakia,Classical Antiquity (CA)
R2201.SG,R2201,Shotgun,Slovakia_BytcaHrabove_Puchov_LaTene_Roman.SG,Slovakia,Classical Antiquity (CA)
I11717,I11717,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I11719,I11719,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I11721,I11721,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I11722,I11722,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I12097,I12097,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I12098,I12098,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I12099,I12099,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I12103,I12103,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I12105,I12105,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I12106,I12106,1240K,Slovakia_IA_Vekerzug,Slovakia,Middle Iron Age (MIA)
I12107,I12107,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I12110,I12110,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I14465,I14465,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I14467,I14467,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I14468,I14468,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I5287,I5287,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I5288,I5288,1240K,Slovakia_IA_Vekerzug,Slovakia,Late Iron Age (LIA)
I11710,I11710,1240K,Slovakia_LIA,Slovakia,Classical Antiquity (CA)
I11712,I11712,1240K,Slovakia_LIA_LaTene,Slovakia,Classical Antiquity (CA)
I11713,I11713,1240K,Slovakia_LIA_LaTene,Slovakia,Classical Antiquity (CA)
I11715,I11715,1240K,Slovakia_LIA_LaTene,Slovakia,Classical Antiquity (CA)
I11716,I11716,1240K,Slovakia_LIA_LaTene,Slovakia,Classical Antiquity (CA)
R2202.SG,R2202,Shotgun,Slovakia_Mikusovce_LaTene_Roman.SG,Slovakia,Classical Antiquity (CA)
DA119_noUDG.SG,DA119,Shotgun,Slovakia_Poprad.SG,Slovakia,Classical Antiquity (CA)
R2206.SG,R2206,Shotgun,Slovakia_TesarkeMlynany_Germanic_MigrationPeriod.SG,Slovakia,Classical Antiquity (CA)
R2207.SG,R2207,Shotgun,Slovakia_TesarkeMlynany_Germanic_MigrationPeriod.SG,Slovakia,Classical Antiquity (CA)
R2208.SG,R2208,Shotgun,Slovakia_TesarkeMlynany_Germanic_MigrationPeriod.SG,Slovakia,Classical Antiquity (CA)
R2209.SG,R2209,Shotgun,Slovakia_TesarkeMlynany_Germanic_MigrationPeriod.SG,Slovakia,Classical Antiquity (CA)
R2210.SG,R2210,Shotgun,Slovakia_TesarkeMlynany_Germanic_MigrationPeriod.SG,Slovakia,Classical Antiquity (CA)
R2211.SG,R2211,Shotgun,Slovakia_TesarkeMlynany_Germanic_MigrationPeriod.SG,Slovakia,Classical Antiquity (CA)
R2204.SG,R2204,Shotgun,Slovakia_Zohor_Germanic_Roman.SG,Slovakia,Classical Antiquity (CA)
I22937,I22937,1240K,Slovenia_EIA,Slovenia,Late Iron Age (LIA)
I22938,I22938,1240K,Slovenia_EIA,Slovenia,Late Iron Age (LIA)
I22940,I22940,1240K,Slovenia_EIA,Slovenia,Late Iron Age (LIA)
I23978,I23978,1240K,Slovenia_EIA,Slovenia,Late Iron Age (LIA)
I5689,I5689,1240K,Slovenia_EIA,Slovenia,Late Iron Age (LIA)
I5690,I5690,1240K,Slovenia_EIA,Slovenia,Late Iron Age (LIA)
I5691,I5691,1240K,Slovenia_EIA,Slovenia,Middle Iron Age (MIA)
I5692,I5692,1240K,Slovenia_EIA,Slovenia,Middle Iron Age (MIA)
I5693,I5693,1240K,Slovenia_EIA,Slovenia,Middle Iron Age (MIA)
I5698,I5698,1240K,Slovenia_EIA,Slovenia,Middle Iron Age (MIA)
R10467.SG,R10467,Shotgun,Slovenia_Emona_Roman.SG,Slovenia,Classical Antiquity (CA)
R10469.SG,R10469,Shotgun,Slovenia_Emona_Roman.SG,Slovenia,Classical Antiquity (CA)
R10471.SG,R10471,Shotgun,Slovenia_Emona_Roman.SG,Slovenia,Classical Antiquity (CA)
R10473.SG,R10473,Shotgun,Slovenia_Emona_Roman.SG,Slovenia,Classical Antiquity (CA)
R10477.SG,R10477,Shotgun,Slovenia_Emona_Roman.SG,Slovenia,Classical Antiquity (CA)
R10478.SG,R10478,Shotgun,Slovenia_Emona_Roman.SG,Slovenia,Classical Antiquity (CA)
I5697,I5697,1240K,Slovenia_LBA,Slovenia,Early Iron Age (EIA)
I23974,I23974,1240K,Slovenia_LBA_EIA,Slovenia,Middle Iron Age (MIA)
I5695,I5695,1240K,Slovenia_MBA,Slovenia,Chalcolithic (Copper Age) (C)
ALM035,ALM035,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM047,ALM047,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM053,ALM053,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM056_merged,ALM056,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM062,ALM062,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM069,ALM069,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM070,ALM070,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM071,ALM071,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM075,ALM075,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM079,ALM079,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM084,ALM084,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM088,ALM088,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM073,ALM073,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM060,ALM060,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM001_merged,ALM001,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM002_merged,ALM002,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM004,ALM004,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM006,ALM006,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM007,ALM007,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM008,ALM008,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM014,ALM014,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM015_merged,ALM015,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM016_merged,ALM016,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM017,ALM017,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM018,ALM018,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM019_merged,ALM019,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM020,ALM020,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM021,ALM021,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM024,ALM024,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM025,ALM025,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM026,ALM026,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM027,ALM027,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM028_merged,ALM028,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM040,ALM040,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM041,ALM041,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM042,ALM042,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM043,ALM043,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM044,ALM044,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM046,ALM046,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM048,ALM048,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM049,ALM049,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM050,ALM050,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM034,ALM034,1240K,Spain_Almoloya_Argar_Early,Spain,Chalcolithic (Copper Age) (C)
ALM003,ALM003,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM029,ALM029,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM032,ALM032,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM036,ALM036,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM038_merged,I1304,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM039,ALM039,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM051,ALM051,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM055,ALM055,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM057,ALM057,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM063,ALM063,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM064,ALM064,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM067,ALM067,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM068,ALM068,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM076,ALM076,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM078,ALM078,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM081,ALM081,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM086,ALM086,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM087,ALM087,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM080,ALM080,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM031,ALM031,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM030,ALM030,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM058,ALM058,1240K,Spain_Almoloya_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
ALM077,ALM077,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
ALM052,ALM052,1240K,Spain_Almoloya_Argar,Spain,Chalcolithic (Copper Age) (C)
EFA006,EFA006,1240K,Spain_Aritgues_LBA,Spain,Early Iron Age (EIA)
EFA008,EFA008,1240K,Spain_Aritgues_LBA,Spain,Early Iron Age (EIA)
EFA009,EFA009,1240K,Spain_Aritgues_LBA,Spain,Early Iron Age (EIA)
EFA010,EFA010,1240K,Spain_Aritgues_LBA,Spain,Early Iron Age (EIA)
EFA011,EFA011,1240K,Spain_Aritgues_LBA,Spain,Early Iron Age (EIA)
EFA007,EFA007,1240K,Spain_Aritgues_LBA,Spain,Early Iron Age (EIA)
ATP9_noUDG.SG,ATP9,Shotgun,Spain_BA.SG,Spain,Chalcolithic (Copper Age) (C)
COV20126_noUDG.SG,COV20126,Shotgun,Spain_BA.SG,Spain,Chalcolithic (Copper Age) (C)
esp005_noUDG.SG,esp005,Shotgun,Spain_BA.SG,Spain,Chalcolithic (Copper Age) (C)
pir001_noUDG.SG,pir001,Shotgun,Spain_BA.SG,Spain,Chalcolithic (Copper Age) (C)
BAS003,BAS003,1240K,Spain_Bastida_Argar,Spain,Chalcolithic (Copper Age) (C)
BAS022,BAS022,1240K,Spain_Bastida_Argar,Spain,Chalcolithic (Copper Age) (C)
BAS023,BAS023,1240K,Spain_Bastida_Argar,Spain,Chalcolithic (Copper Age) (C)
BAS024,BAS024,1240K,Spain_Bastida_Argar,Spain,Chalcolithic (Copper Age) (C)
BAS025,BAS025,1240K,Spain_Bastida_Argar,Spain,Chalcolithic (Copper Age) (C)
BAS027,BAS027,1240K,Spain_Bastida_Argar,Spain,Chalcolithic (Copper Age) (C)
BAS002,BAS002,1240K,Spain_Bastida_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
BAS018,BAS018,1240K,Spain_Bastida_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
BAS026,BAS026,1240K,Spain_Bastida_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
BAS017,BAS017,1240K,Spain_Bastida_Argar_Late,Spain,Chalcolithic (Copper Age) (C)
I0257,I0257,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I0258,I0258,1240K,Spain_C,Spain,Late Neolithic (LN)
I0260,I0260,1240K,Spain_C,Spain,Late Neolithic (LN)
I0261,I0261,1240K,Spain_C,Spain,Late Neolithic (LN)
I0262,I0262,1240K,Spain_C,Spain,Late Neolithic (LN)
I0263,I0263,1240K,Spain_C,Spain,Late Neolithic (LN)
I0455,I0455,1240K,Spain_C,Spain,Late Neolithic (LN)
I0457,I0457,1240K,Spain_C,Spain,Late Neolithic (LN)
I0459,I0459,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I0460,I0460,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I0581_d,I0581,1240K,Spain_C,Spain,Late Neolithic (LN)
I0823,I0823,1240K,Spain_C,Spain,Late Neolithic (LN)
I0825,I0825,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I0826,I0826,1240K,Spain_C,Spain,Late Neolithic (LN)
I1271,I1271,1240K,Spain_C,Spain,Late Neolithic (LN)
I1272,I1272,1240K,Spain_C,Spain,Late Neolithic (LN)
I1276,I1276,1240K,Spain_C,Spain,Late Neolithic (LN)
I1277,I1277,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I1280,I1280,1240K,Spain_C,Spain,Late Neolithic (LN)
I1281,I1281,1240K,Spain_C,Spain,Late Neolithic (LN)
I1282,I1282,1240K,Spain_C,Spain,Late Neolithic (LN)
I1284,I1284,1240K,Spain_C,Spain,Late Neolithic (LN)
I1300,I1300,1240K,Spain_C,Spain,Late Neolithic (LN)
I1303,I1303,1240K,Spain_C,Spain,Late Neolithic (LN)
I1314,I1314,1240K,Spain_C,Spain,Late Neolithic (LN)
I1553,I1553,1240K,Spain_C,Spain,Late Neolithic (LN)
I1838,I1838,1240K,Spain_C,Spain,Middle Neolithic (MN)
I1842,I1842,1240K,Spain_C,Spain,Late Neolithic (LN)
I1843,I1843,1240K,Spain_C,Spain,Late Neolithic (LN)
I1845,I1845,1240K,Spain_C,Spain,Late Neolithic (LN)
I1846,I1846,1240K,Spain_C,Spain,Late Neolithic (LN)
I1975,I1975,1240K,Spain_C,Spain,Late Neolithic (LN)
I1976,I1976,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I1978,I1978,1240K,Spain_C,Spain,Late Neolithic (LN)
I1981,I1981,1240K,Spain_C,Spain,Late Neolithic (LN)
I2467,I2467,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I2473,I2473,1240K,Spain_C,Spain,Late Neolithic (LN)
I3269,I3269,1240K,Spain_C,Spain,Late Neolithic (LN)
I3270,I3270,1240K,Spain_C,Spain,Late Neolithic (LN)
I3271,I3271,1240K,Spain_C,Spain,Late Neolithic (LN)
I3272,I3272,1240K,Spain_C,Spain,Middle Neolithic (MN)
I3276,I3276,1240K,Spain_C,Spain,Middle Neolithic (MN)
I3277,I3277,1240K,Spain_C,Spain,Middle Neolithic (MN)
I4245,I4245,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I4247,I4247,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I4565,I4565,1240K,Spain_C,Spain,Late Neolithic (LN)
I5838,I5838,1240K,Spain_C,Spain,Late Neolithic (LN)
I6475,I6475,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I6542,I6542,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I6543,I6543,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I6584,I6584,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I6587,I6587,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I6596,I6596,1240K,Spain_C,Spain,Late Neolithic (LN)
I6604,I6604,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I6608,I6608,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I6609,I6609,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I6612,I6612,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I6617,I6617,1240K,Spain_C,Spain,Late Neolithic (LN)
I6622,I6622,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I6628,I6628,1240K,Spain_C,Spain,Late Neolithic (LN)
I6629,I6629,1240K,Spain_C,Spain,Late Neolithic (LN)
I6630,I6630,1240K,Spain_C,Spain,Late Neolithic (LN)
I7587,I7587,1240K,Spain_C,Spain,Late Neolithic (LN)
I8048,I8048,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I8131,I8131,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I8140_d,I8140,1240K,Spain_C,Spain,Chalcolithic (Copper Age) (C)
I8148,I8148,1240K,Spain_C,Spain,Late Neolithic (LN)
I8149,I8149,1240K,Spain_C,Spain,Late Neolithic (LN)
I8153,I8153,1240K,Spain_C,Spain,Late Neolithic (LN)
I8154,I8154,1240K,Spain_C,Spain,Late Neolithic (LN)
